Order Date,SKU ID,Order Quantity
5/13/2023,1826AA,4.959072797
12/12/2022,1819AA,3.453564224
10/26/2022,1811CA,9.024582413
5/26/2023,1801AA,11.36035469
6/3/2023,1798AA,1.598200748
1/30/2023,1767CA,0.7815151699
12/13/2022,1766CA,0.5818990457
5/12/2023,1764AA,7.797893735
5/14/2023,1745BA,2.934820023
9/7/2022,1741BA,0.1230616623
3/6/2023,1712AA,0.5922508409
5/4/2023,1698CA,3.781122434
1/6/2023,1688CA,7.309719193
4/23/2023,1681CA,11.70472669
3/20/2023,1678CA,2.010544275
11/11/2022,1672AA,0.2333272059
12/9/2022,1584BA,1.524178422
11/5/2022,1582CA,0.5285045439
5/3/2023,1571AA,1.043202704
12/6/2022,1488CA,8.028575498
1/10/2023,1468AA,2.652097398
11/19/2022,1434BA,3.782310123
4/10/2023,1420CA,3.14946269
4/25/2023,1403CA,1.864032778
2/6/2023,1390BA,7.651287614
10/5/2022,1374CA,0.8119083908
9/27/2022,1373BA,8.042567489
10/27/2022,1367CA,0.5594867284
11/12/2022,1326AA,5.866036489
12/10/2022,1325AA,4.844121109
3/9/2023,1321BA,3.750857039
4/23/2023,1317BA,4.169628105
6/13/2023,1315BA,6.536445926
1/11/2023,1308BA,4.830659909
11/17/2022,1296CA,2.535320822
11/18/2022,1295CA,1.402122719
11/1/2022,1283CA,0.07852524958
3/28/2023,1281BA,1.064729093
3/18/2023,1244AA,1309.021635
3/19/2023,1206BA,100.9266067
2/21/2023,1196AA,9.253701625
1/19/2023,3271CA,0.4019909065
2/14/2023,3264CA,3.796027222
1/9/2023,3249CA,1.213150724
3/13/2023,3239AA,0.8177296729
12/4/2022,3205AA,0.3970822061
11/3/2022,3180BA,8.394720442
1/12/2023,3178CA,1.093510596
12/20/2022,3271CA,0.5997674105
5/3/2023,3264CA,8.412469793
12/22/2022,3249CA,1.182030496
4/16/2023,3239AA,6.226179563
3/18/2023,3205AA,0.4136363431
6/9/2023,3180BA,2.096940365
12/29/2022,3178CA,0.2607620809
10/19/2022,3126BA,4.229898267
11/14/2022,3098AA,9.531497411
5/26/2023,3075BA,10.17339382
2/12/2023,3038BA,0.2087473934
9/14/2022,3016BA,1.674878341
3/9/2023,3007CA,2.120492725
10/25/2022,3006CA,3.667054509
12/26/2022,2573CA,35.73067589
9/20/2022,2565CA,125.3621563
1/3/2023,2548CA,1.959178342
5/31/2023,2539AA,5.653317768
3/1/2023,2528CA,1478.782009
3/19/2023,2473CA,12894.29241
10/19/2022,2458CA,4067.080789
12/29/2022,2449CA,9.336002258
10/24/2022,2422BA,206.3888024
9/6/2022,2418CA,4466.06968
9/6/2022,2391CA,16817.29304
1/19/2023,2371CA,11780.67531
4/21/2023,2365AA,3.500081215
1/28/2023,2336BA,301.2177124
1/28/2023,2267CA,5.497241197
10/6/2022,2143AA,4.818290833
1/31/2023,2117BA,65.39900932
11/28/2022,2096AA,5.147800727
12/11/2022,1947CA,9.433999453
11/29/2022,1902BA,8.711046693
2/16/2023,1876AA,1.258448974
11/6/2022,1857AA,9.542036584
2/21/2023,1851CA,4.800110947
12/11/2022,1842BA,1.271947846
1/11/2023,1830AA,6.665202274
8/24/2022,1827AA,1.031179693
1/16/2023,1826AA,6.683410104
6/12/2023,1819AA,7.612320411
11/15/2022,1811CA,6.803826819
4/2/2023,1801AA,4.798913332
6/10/2023,1798AA,5.19276725
3/5/2023,1767CA,2.330488483
10/24/2022,1766CA,9.852421049
10/29/2022,1764AA,3.873911568
4/24/2023,1745BA,4.729706789
5/27/2023,1741BA,3.993566102
2/27/2023,1712AA,2.794053181
10/4/2022,1698CA,0.2011973986
9/5/2022,1688CA,1.453816946
1/11/2023,1681CA,22.94488384
6/10/2023,1678CA,7.640058375
6/2/2023,1672AA,8.317518519
2/19/2023,1584BA,1.191554469
10/9/2022,1582CA,1.895413561
10/1/2022,1571AA,1.854472595
10/25/2022,1488CA,7.602767761
2/22/2023,1468AA,2.282841653
10/11/2022,1434BA,2.953617149
5/8/2023,1420CA,1.789151303
12/31/2022,1403CA,1.565530563
8/19/2022,1390BA,2.939294505
9/11/2022,1374CA,7.232351929
11/23/2022,1373BA,7.035691151
10/22/2022,1367CA,1.243135306
1/25/2023,1326AA,2.766076347
12/16/2022,1325AA,6.587515568
8/19/2022,1321BA,9.065400757
2/17/2023,1317BA,5.656526159
12/12/2022,1315BA,3.277086519
12/27/2022,1308BA,4.464908066
1/16/2023,1296CA,8.758204104
12/14/2022,1295CA,0.9122667828
2/12/2023,1283CA,0.6790054401
1/11/2023,1281BA,1.428138099
2/7/2023,1244AA,2880.88628
5/31/2023,1206BA,80.62574783
10/23/2022,1196AA,6.604411792
8/19/2022,3271CA,1.019049809
9/7/2022,3264CA,7.965348331
9/10/2022,3249CA,2.117761434
12/20/2022,3239AA,5.036389221
12/5/2022,3205AA,0.5033046111
4/14/2023,3180BA,3.285514061
1/14/2023,3178CA,0.3224848682
5/2/2023,3271CA,0.1179048738
11/9/2022,3264CA,2.061436953
9/27/2022,3249CA,8.521445296
3/30/2023,3239AA,5.135347601
6/13/2023,3205AA,0.3518527093
10/24/2022,3180BA,4.496314535
1/11/2023,3178CA,0.233304097
10/9/2022,3126BA,6.569532469
5/7/2023,3098AA,9.774881472
4/11/2023,3075BA,8.107303837
6/2/2023,3038BA,0.6744201858
10/21/2022,3016BA,1.468017151
9/20/2022,3007CA,1.935753893
3/26/2023,3006CA,5.970113024
9/9/2022,2573CA,39.44833272
12/19/2022,2565CA,114.3523236
10/29/2022,2548CA,1.970028882
12/22/2022,2539AA,9.874762596
4/26/2023,2528CA,348.8673513
5/13/2023,2473CA,6364.970101
3/29/2023,2458CA,1245.669551
4/11/2023,2449CA,1.452338268
4/17/2023,2422BA,1819.076536
9/11/2022,2418CA,11496.09348
2/7/2023,2391CA,29229.68117
2/14/2023,2371CA,6301.154211
12/12/2022,2365AA,7.037405079
4/24/2023,2336BA,125.2081199
11/16/2022,2267CA,0.4079596385
5/29/2023,2143AA,7.495553962
2/8/2023,2117BA,4.670970993
8/22/2022,2096AA,6.474254222
4/16/2023,1947CA,2.039019868
6/7/2023,1902BA,8.814772272
1/18/2023,1876AA,0.3504705402
6/5/2023,1857AA,8.929131364
3/5/2023,1851CA,8.921811119
11/7/2022,1842BA,0.55495573
1/26/2023,1830AA,6.44454531
2/16/2023,1827AA,7.899547012
3/26/2023,1826AA,0.1149347612
3/9/2023,1819AA,0.8344266249
2/12/2023,1811CA,0.403569635
4/16/2023,1801AA,10.57491649
3/7/2023,1798AA,2.569974473
3/7/2023,1767CA,8.377284911
3/22/2023,1766CA,7.766783913
12/25/2022,1764AA,2.312056332
10/30/2022,1745BA,2.622112915
5/16/2023,1741BA,2.538419349
3/16/2023,1712AA,7.423960568
1/15/2023,1698CA,0.2808585426
11/26/2022,1688CA,9.47940589
9/21/2022,1681CA,9.808757644
4/28/2023,1678CA,6.407252175
10/15/2022,1672AA,8.889242926
4/14/2023,1584BA,0.2590037219
11/17/2022,1582CA,1.229683975
1/17/2023,1571AA,4.657512051
2/21/2023,1488CA,5.311006856
12/22/2022,1468AA,5.154554109
11/9/2022,1434BA,6.316320597
11/29/2022,1420CA,8.479477241
11/13/2022,1403CA,1.022678264
2/17/2023,1390BA,1.465265784
10/21/2022,1374CA,5.795969524
3/9/2023,1373BA,2.16865101
4/27/2023,1367CA,1.279444619
10/22/2022,1326AA,1.972175174
1/6/2023,1325AA,4.19349805
11/9/2022,1321BA,0.5414497588
3/23/2023,1317BA,5.997310515
11/5/2022,1315BA,6.886952509
9/22/2022,1308BA,0.8327417185
5/19/2023,1296CA,7.186127412
1/26/2023,1295CA,0.03745219258
11/4/2022,1283CA,0.2637644415
5/18/2023,1281BA,1.380936906
12/11/2022,1244AA,4913.496622
2/28/2023,1206BA,10.22893814
12/7/2022,1196AA,0.2037439085
2/13/2023,3271CA,0.9675309243
2/5/2023,3264CA,4.44452017
9/23/2022,3249CA,4.007766573
1/24/2023,3239AA,4.763373509
1/4/2023,3205AA,0.9380998099
4/17/2023,3180BA,5.834390488
1/31/2023,3178CA,0.00001461092924
11/19/2022,3271CA,0.5604096113
2/7/2023,3264CA,6.647164688
1/30/2023,3249CA,9.846228152
5/12/2023,3239AA,9.195210482
3/1/2023,3205AA,0.9201257998
11/7/2022,3180BA,8.107062958
6/6/2023,3178CA,1.045621921
6/4/2023,3126BA,5.706728076
5/3/2023,3098AA,8.27318584
6/7/2023,3075BA,5.081334892
5/23/2023,3038BA,1.059119731
10/18/2022,3016BA,1.601332297
4/29/2023,3007CA,0.08086792956
12/28/2022,3006CA,0.2929775908
2/9/2023,2573CA,31.11961934
9/23/2022,2565CA,148.7237951
8/26/2022,2548CA,7.785162624
1/20/2023,2539AA,4.017273366
10/17/2022,2528CA,1265.76117
12/1/2022,2473CA,10071.31171
10/28/2022,2458CA,693.4072556
1/31/2023,2449CA,3.769291674
4/21/2023,2422BA,1924.392758
11/3/2022,2418CA,11277.63694
5/11/2023,2391CA,12555.31354
12/21/2022,2371CA,4937.44501
8/29/2022,2365AA,8.506096944
9/29/2022,2336BA,191.8275253
10/7/2022,2267CA,0.6002453102
5/21/2023,2143AA,3.642423891
9/29/2022,2117BA,39.61014949
3/24/2023,2096AA,5.099366154
5/23/2023,1947CA,9.672114082
10/10/2022,1902BA,4.966867117
12/29/2022,1876AA,0.4938334371
10/6/2022,1857AA,6.928205743
12/12/2022,1851CA,9.77242199
11/2/2022,1842BA,0.8953710209
9/11/2022,1830AA,4.159970633
9/10/2022,1827AA,8.497902073
3/30/2023,1826AA,7.326447179
12/7/2022,1819AA,8.135716391
9/4/2022,1811CA,9.492387043
4/8/2023,1801AA,7.37354792
1/9/2023,1798AA,5.807232726
5/9/2023,1767CA,4.181500478
1/21/2023,1766CA,7.350146756
9/13/2022,1764AA,4.565027622
10/25/2022,1745BA,2.675840704
2/18/2023,1741BA,0.4321491583
3/22/2023,1712AA,9.817285926
9/8/2022,1698CA,2.443385455
11/2/2022,1688CA,9.803099811
10/15/2022,1681CA,2.414675403
10/8/2022,1678CA,2.213320737
12/22/2022,1672AA,5.321437727
5/17/2023,1584BA,1.284154076
12/14/2022,1582CA,1.934952967
2/23/2023,1571AA,4.711807633
5/12/2023,1488CA,1.951882176
5/18/2023,1468AA,2.802747664
12/14/2022,1434BA,8.901853599
5/20/2023,1420CA,5.615895231
8/30/2022,1403CA,2.043498422
4/12/2023,1390BA,1.380936012
3/3/2023,1374CA,9.478097344
9/3/2022,1373BA,5.757419602
9/16/2022,1367CA,1.100483581
4/24/2023,1326AA,1.156416342
9/13/2022,1325AA,1.113955257
4/23/2023,1321BA,5.259529376
12/9/2022,1317BA,8.558109637
9/13/2022,1315BA,5.92053192
11/13/2022,1308BA,7.149764854
3/10/2023,1296CA,8.438798962
12/22/2022,1295CA,1.312345851
9/9/2022,1283CA,0.9384141131
5/3/2023,1281BA,0.6074197136
3/26/2023,1244AA,6221.386967
3/25/2023,1206BA,10.2320038
11/22/2022,1196AA,9.030901011
2/11/2023,3271CA,1.140119029
4/14/2023,3264CA,5.106205757
5/18/2023,3249CA,6.148034951
12/1/2022,3239AA,8.169327885
6/12/2023,3205AA,0.2730227166
9/27/2022,3180BA,9.839076468
2/13/2023,3178CA,0.1676821438
10/15/2022,3271CA,0.9657732008
11/8/2022,3264CA,0.01823521002
1/2/2023,3249CA,4.821828551
12/24/2022,3239AA,0.163287052
5/24/2023,3205AA,0.7222339098
9/12/2022,3180BA,9.154545521
11/10/2022,3178CA,0.6069950059
3/14/2023,3126BA,7.974198495
4/27/2023,3098AA,0.7172023391
10/15/2022,3075BA,3.00170963
3/1/2023,3038BA,1.741369514
8/25/2022,3016BA,1.693479669
12/13/2022,3007CA,0.3545706299
1/20/2023,3006CA,5.898211921
1/27/2023,2573CA,30.52689787
6/11/2023,2565CA,95.15071205
2/19/2023,2548CA,9.120694619
4/7/2023,2539AA,9.543264878
2/10/2023,2528CA,1195.231227
5/6/2023,2473CA,4818.66289
11/30/2022,2458CA,2706.225318
11/17/2022,2449CA,5.191914796
4/16/2023,2422BA,1276.32491
4/8/2023,2418CA,17569.55249
9/13/2022,2391CA,14465.51801
12/3/2022,2371CA,6514.040288
1/14/2023,2365AA,0.1636388754
11/25/2022,2336BA,204.5426685
2/24/2023,2267CA,4.107252289
2/8/2023,2143AA,7.841771209
3/9/2023,2117BA,7.111319546
4/30/2023,2096AA,9.874932313
12/7/2022,1947CA,8.216977569
11/4/2022,1902BA,7.070344475
3/27/2023,1876AA,1.782129811
12/24/2022,1857AA,0.7473118103
4/2/2023,1851CA,1.800321619
10/13/2022,1842BA,1.292735997
1/19/2023,1830AA,2.520608959
10/19/2022,1827AA,1.751609289
3/26/2023,1826AA,4.690607893
3/1/2023,1819AA,9.81644271
4/14/2023,1811CA,3.086667864
2/3/2023,1801AA,12.35598808
4/13/2023,1798AA,0.2591808501
2/8/2023,1767CA,6.850624906
6/13/2023,1766CA,3.665367404
8/18/2022,1764AA,2.216321845
11/15/2022,1745BA,1.913843514
6/5/2023,1741BA,2.266878714
9/4/2022,1712AA,1.121792662
9/4/2022,1698CA,4.910174752
9/30/2022,1688CA,8.431322781
9/11/2022,1681CA,34.04714142
2/17/2023,1678CA,1.504793471
8/26/2022,1672AA,2.3564843
2/5/2023,1584BA,0.3957466211
2/10/2023,1582CA,0.5122679889
12/20/2022,1571AA,2.724686204
2/2/2023,1488CA,9.172679777
4/12/2023,1468AA,0.1266393556
5/23/2023,1434BA,3.047159296
8/21/2022,1420CA,0.4906424128
9/1/2022,1403CA,2.49038714
1/5/2023,1390BA,3.094973637
9/30/2022,1374CA,7.890867159
10/4/2022,1373BA,3.679535152
10/26/2022,1367CA,0.5223667862
4/11/2023,1326AA,0.6212295685
12/16/2022,1325AA,3.917266658
12/6/2022,1321BA,0.3892200838
4/24/2023,1317BA,9.962466524
1/26/2023,1315BA,9.784703112
11/2/2022,1308BA,4.590987435
2/24/2023,1296CA,8.38585537
1/2/2023,1295CA,0.1174072162
3/29/2023,1283CA,1.043138602
4/18/2023,1281BA,1.404545813
2/23/2023,1244AA,3231.578604
12/11/2022,1206BA,54.01697365
12/21/2022,1196AA,7.633150569
9/14/2022,3271CA,1.241894861
1/13/2023,3264CA,1.070829667
5/21/2023,3249CA,4.601835114
1/23/2023,3239AA,2.821651697
1/24/2023,3205AA,0.7850935743
4/5/2023,3180BA,0.7376932444
12/8/2022,3178CA,0.6953708111
1/5/2023,3271CA,1.228756127
11/4/2022,3264CA,2.392802081
1/31/2023,3249CA,3.933160506
5/10/2023,3239AA,3.788300268
9/5/2022,3205AA,0.1985911508
3/16/2023,3180BA,7.042640934
9/26/2022,3178CA,0.8079549424
11/20/2022,3126BA,3.797798713
6/1/2023,3098AA,3.303506708
11/8/2022,3075BA,6.462676944
6/1/2023,3038BA,0.4988908947
2/6/2023,3016BA,0.6698764754
1/10/2023,3007CA,1.947249628
9/29/2022,3006CA,8.284477061
11/15/2022,2573CA,23.10864206
5/31/2023,2565CA,117.9306487
4/15/2023,2548CA,4.576626645
1/14/2023,2539AA,8.424535296
10/21/2022,2528CA,1696.501161
2/14/2023,2473CA,2684.020865
4/6/2023,2458CA,3210.795803
2/3/2023,2449CA,8.390075799
8/21/2022,2422BA,1102.926326
12/5/2022,2418CA,11305.91785
5/20/2023,2391CA,3589.246044
10/9/2022,2371CA,6382.003397
11/9/2022,2365AA,4.468411677
10/13/2022,2336BA,201.2695938
2/3/2023,2267CA,6.701010458
11/8/2022,2143AA,6.101512438
12/17/2022,2117BA,35.22624119
1/20/2023,2096AA,3.385405795
5/5/2023,1947CA,4.798918293
11/20/2022,1902BA,5.37064925
3/4/2023,1876AA,0.1258469312
12/19/2022,1857AA,7.398809369
9/9/2022,1851CA,1.054847452
3/17/2023,1842BA,0.7341737307
10/13/2022,1830AA,7.249057367
4/4/2023,1827AA,7.220577118
9/25/2022,1826AA,9.452338243
9/27/2022,1819AA,5.569712593
9/4/2022,1811CA,1.598254706
2/3/2023,1801AA,12.32936105
1/6/2023,1798AA,1.716752851
12/24/2022,1767CA,6.926062018
2/14/2023,1766CA,9.017157703
12/22/2022,1764AA,3.084789392
4/12/2023,1745BA,2.278482009
5/12/2023,1741BA,3.082331479
9/10/2022,1712AA,9.718938188
9/7/2022,1698CA,7.159607888
3/16/2023,1688CA,5.117472932
9/2/2022,1681CA,6.892576715
9/21/2022,1678CA,0.1377459622
3/17/2023,1672AA,7.43244691
8/29/2022,1584BA,2.039845745
5/21/2023,1582CA,1.311321708
8/21/2022,1571AA,0.04436224991
4/6/2023,1488CA,6.100066949
8/30/2022,1468AA,5.327114131
2/24/2023,1434BA,8.672787974
2/2/2023,1420CA,9.223682611
4/19/2023,1403CA,1.627510048
4/25/2023,1390BA,4.001334864
2/8/2023,1374CA,5.509789975
1/30/2023,1373BA,9.661077724
2/17/2023,1367CA,0.1046571593
10/1/2022,1326AA,1.176570507
12/17/2022,1325AA,5.855864017
10/10/2022,1321BA,8.105202027
12/17/2022,1317BA,6.655249368
4/21/2023,1315BA,7.501667304
1/29/2023,1308BA,5.173624261
12/25/2022,1296CA,8.246667513
1/24/2023,1295CA,0.05500275913
12/13/2022,1283CA,0.7782247832
12/21/2022,1281BA,0.7496690283
4/4/2023,1244AA,2361.412508
4/20/2023,1206BA,23.40654874
11/22/2022,1196AA,4.29445872
10/24/2022,3271CA,0.4853418206
3/12/2023,3264CA,9.669262178
8/20/2022,3249CA,7.818905455
9/16/2022,3239AA,8.237268184
4/27/2023,3205AA,0.4261052714
5/30/2023,3180BA,9.946269463
12/26/2022,3178CA,0.8094891364
2/22/2023,3271CA,0.9981859374
12/18/2022,3264CA,1.114253192
6/1/2023,3249CA,1.675045059
2/26/2023,3239AA,3.89090517
12/29/2022,3205AA,0.64338834
4/2/2023,3180BA,1.899002238
12/3/2022,3178CA,0.1949526774
1/18/2023,3126BA,6.647645301
12/20/2022,3098AA,8.18423897
1/3/2023,3075BA,10.93609058
9/18/2022,3038BA,1.647855192
6/4/2023,3016BA,1.101272287
2/9/2023,3007CA,3.322810043
4/27/2023,3006CA,1.782814765
10/21/2022,2573CA,4.512381849
4/5/2023,2565CA,90.63667245
12/3/2022,2548CA,9.146554733
4/23/2023,2539AA,7.735439147
6/13/2023,2528CA,303.0230441
8/28/2022,2473CA,12786.58161
11/26/2022,2458CA,2891.625257
10/29/2022,2449CA,8.842446737
12/12/2022,2422BA,1512.575907
4/27/2023,2418CA,1091.914412
10/6/2022,2391CA,16014.63742
5/26/2023,2371CA,7555.360332
12/2/2022,2365AA,4.928602579
11/20/2022,2336BA,291.7026166
8/18/2022,2267CA,7.858158916
10/9/2022,2143AA,3.5697795
1/17/2023,2117BA,28.63554758
10/28/2022,2096AA,1.256890896
3/4/2023,1947CA,5.34355559
9/22/2022,1902BA,1.956247691
2/14/2023,1876AA,1.866617617
3/12/2023,1857AA,5.006660021
5/6/2023,1851CA,0.7678502668
3/1/2023,1842BA,0.1855983998
11/8/2022,1830AA,6.935735441
8/31/2022,1827AA,7.731817004
11/23/2022,1826AA,0.3105519558
1/22/2023,1819AA,5.94186426
5/18/2023,1811CA,6.417235865
1/10/2023,1801AA,0.7620757192
3/22/2023,1798AA,1.370440415
2/12/2023,1767CA,4.550697221
6/1/2023,1766CA,4.336653326
9/3/2022,1764AA,3.468414486
3/5/2023,1745BA,4.522704077
12/29/2022,1741BA,1.843663754
11/1/2022,1712AA,2.142461773
1/1/2023,1698CA,6.684706373
10/25/2022,1688CA,1.855528289
5/22/2023,1681CA,16.97442344
4/20/2023,1678CA,6.19729365
3/5/2023,1672AA,2.758277346
1/12/2023,1584BA,0.6900767981
3/17/2023,1582CA,1.21673606
6/10/2023,1571AA,5.002303272
6/5/2023,1488CA,2.518214018
12/23/2022,1468AA,7.94830359
10/2/2022,1434BA,6.222720464
9/14/2022,1420CA,4.675291989
10/8/2022,1403CA,1.759462943
2/19/2023,1390BA,6.904288237
8/23/2022,1374CA,0.2125101238
2/10/2023,1373BA,4.956140298
9/15/2022,1367CA,0.8267752385
2/17/2023,1326AA,6.399156923
10/27/2022,1325AA,2.400491148
1/20/2023,1321BA,1.63080396
1/26/2023,1317BA,8.166590411
4/21/2023,1315BA,1.901116877
3/28/2023,1308BA,3.956690421
6/4/2023,1296CA,8.209827336
12/23/2022,1295CA,0.4195372563
11/18/2022,1283CA,1.010456228
9/4/2022,1281BA,0.336429152
5/11/2023,1244AA,817.0513088
10/20/2022,1206BA,21.26927639
4/20/2023,1196AA,0.01799140201
9/17/2022,3271CA,0.7977268383
4/5/2023,3264CA,0.869972915
11/27/2022,3249CA,9.313605188
4/20/2023,3239AA,4.418854545
4/11/2023,3205AA,0.6832598594
2/28/2023,3180BA,1.144734546
12/23/2022,3178CA,0.9088698972
2/28/2023,3271CA,1.19435417
9/6/2022,3264CA,7.664660717
9/10/2022,3249CA,4.277164702
10/28/2022,3239AA,6.339209445
2/28/2023,3205AA,0.2531148779
3/27/2023,3180BA,2.69320523
12/3/2022,3178CA,0.9957804282
6/4/2023,3126BA,0.9227073275
3/18/2023,3098AA,5.770592657
5/26/2023,3075BA,6.175489427
12/24/2022,3038BA,0.9645078553
9/11/2022,3016BA,0.8747235567
3/22/2023,3007CA,0.6151486591
3/7/2023,3006CA,0.4511639676
11/22/2022,2573CA,15.55878106
2/20/2023,2565CA,87.71250594
8/31/2022,2548CA,0.3310334191
9/29/2022,2539AA,9.313122384
4/20/2023,2528CA,1139.523025
9/16/2022,2473CA,2332.747826
1/20/2023,2458CA,1099.492066
1/22/2023,2449CA,1.779780755
1/3/2023,2422BA,512.3815217
12/15/2022,2418CA,9036.990559
10/14/2022,2391CA,12780.7924
8/23/2022,2371CA,378.3380001
10/12/2022,2365AA,2.030614785
1/28/2023,2336BA,325.3119552
5/3/2023,2267CA,5.44437834
2/23/2023,2143AA,4.874950124
4/16/2023,2117BA,20.50703908
3/16/2023,2096AA,6.195578949
11/11/2022,1947CA,6.295497959
9/13/2022,1902BA,0.3321833559
6/12/2023,1876AA,1.796120169
11/8/2022,1857AA,0.3246120651
9/2/2022,1851CA,2.457339976
9/28/2022,1842BA,1.27115872
3/2/2023,1830AA,8.426814862
6/12/2023,1827AA,4.797589108
4/29/2023,1826AA,7.798531615
10/2/2022,1819AA,7.959989391
12/28/2022,1811CA,1.584830799
4/6/2023,1801AA,8.164777191
5/17/2023,1798AA,6.507218154
12/28/2022,1767CA,0.3191544198
4/1/2023,1766CA,2.632533618
3/20/2023,1764AA,8.5954085
10/15/2022,1745BA,3.279176326
2/2/2023,1741BA,1.536861069
9/23/2022,1712AA,2.141436877
6/11/2023,1698CA,6.929488687
2/6/2023,1688CA,8.483332271
11/19/2022,1681CA,41.41268924
6/6/2023,1678CA,5.090826301
11/15/2022,1672AA,7.196721856
11/7/2022,1584BA,1.184383977
12/21/2022,1582CA,2.395429206
10/7/2022,1571AA,5.558512224
3/20/2023,1488CA,4.754622063
5/11/2023,1468AA,8.691934006
12/28/2022,1434BA,7.923656733
1/31/2023,1420CA,8.970808617
4/16/2023,1403CA,2.026576722
10/15/2022,1390BA,9.97475789
8/22/2022,1374CA,0.2032124363
10/29/2022,1373BA,0.6951162186
5/23/2023,1367CA,0.8785583673
4/2/2023,1326AA,1.180453649
6/12/2023,1325AA,8.201831536
10/26/2022,1321BA,9.150949604
1/12/2023,1317BA,5.655763811
1/13/2023,1315BA,9.566048061
2/17/2023,1308BA,8.610805055
5/9/2023,1296CA,8.404848524
4/5/2023,1295CA,0.5736208017
12/2/2022,1283CA,0.8934468146
9/9/2022,1281BA,0.5006205044
2/18/2023,1244AA,4732.918118
11/5/2022,1206BA,44.21927205
3/30/2023,1196AA,6.033949009
12/24/2022,3271CA,0.4996996232
8/18/2022,3264CA,6.853300354
11/17/2022,3249CA,7.513813902
4/22/2023,3239AA,2.750141
3/19/2023,3205AA,0.5438694163
12/31/2022,3180BA,4.896758461
12/20/2022,3178CA,0.7572646068
9/18/2022,3271CA,1.28334956
1/9/2023,3264CA,1.314577306
5/18/2023,3249CA,8.842918285
10/11/2022,3239AA,3.827278062
3/14/2023,3205AA,0.3532496304
10/29/2022,3180BA,0.8256553169
10/10/2022,3178CA,0.627140409
11/26/2022,3126BA,0.2881464034
10/1/2022,3098AA,6.456149583
9/28/2022,3075BA,18.73584282
9/5/2022,3038BA,1.769351635
5/17/2023,3016BA,0.9373047403
10/4/2022,3007CA,0.7629299365
1/16/2023,3006CA,2.796599831
1/18/2023,2573CA,37.3188927
1/15/2023,2565CA,15.30001763
3/27/2023,2548CA,5.774010331
5/8/2023,2539AA,1.874981181
4/18/2023,2528CA,1813.216852
9/10/2022,2473CA,4657.987791
8/31/2022,2458CA,1509.368009
12/12/2022,2449CA,8.528891084
1/26/2023,2422BA,1144.087124
4/10/2023,2418CA,3670.385133
11/19/2022,2391CA,2276.786856
4/11/2023,2371CA,1526.152419
3/6/2023,2365AA,1.64837986
9/8/2022,2336BA,175.8157156
9/28/2022,2267CA,5.318340603
4/20/2023,2143AA,5.288888249
1/7/2023,2117BA,41.93632892
12/16/2022,2096AA,3.933323022
3/22/2023,1947CA,2.994161166
11/25/2022,1902BA,0.5787336824
12/19/2022,1876AA,1.567490988
2/12/2023,1857AA,4.032022521
12/30/2022,1851CA,4.424179753
3/20/2023,1842BA,1.722152615
2/22/2023,1830AA,1.737562868
12/28/2022,1827AA,8.254431929
3/26/2023,1826AA,6.962335103
2/2/2023,1819AA,2.534784693
2/9/2023,1811CA,8.714438261
11/3/2022,1801AA,0.04893320968
10/24/2022,1798AA,5.491476384
12/18/2022,1767CA,4.152766191
4/20/2023,1766CA,6.225763158
4/26/2023,1764AA,7.297954302
3/30/2023,1745BA,2.204891673
1/25/2023,1741BA,2.765754833
9/15/2022,1712AA,2.513457643
2/4/2023,1698CA,8.535988214
12/14/2022,1688CA,9.909196015
5/4/2023,1681CA,24.16650024
1/21/2023,1678CA,4.921135211
11/22/2022,1672AA,6.327579372
5/21/2023,1584BA,1.466067704
5/28/2023,1582CA,0.6105523553
2/1/2023,1571AA,0.5899503784
9/12/2022,1488CA,7.600574778
3/1/2023,1468AA,1.774415257
12/23/2022,1434BA,9.589096952
